Date,Close
9/22/2020 16:00:00,207.42
9/23/2020 16:00:00,200.59
9/24/2020 16:00:00,203.19
9/25/2020 16:00:00,207.82
9/28/2020 16:00:00,209.44
9/29/2020 16:00:00,207.26
9/30/2020 16:00:00,210.33
10/1/2020 16:00:00,212.46
10/2/2020 16:00:00,206.19
10/5/2020 16:00:00,210.38
10/6/2020 16:00:00,205.91
10/7/2020 16:00:00,209.83
10/8/2020 16:00:00,210.58
10/9/2020 16:00:00,215.81
10/12/2020 16:00:00,221.4
10/13/2020 16:00:00,222.86
10/14/2020 16:00:00,220.86
10/15/2020 16:00:00,219.66
10/16/2020 16:00:00,219.66
10/19/2020 16:00:00,214.22
10/20/2020 16:00:00,214.65
10/21/2020 16:00:00,214.8
10/22/2020 16:00:00,214.89
10/23/2020 16:00:00,216.23
10/26/2020 16:00:00,210.08
10/27/2020 16:00:00,213.25
10/28/2020 16:00:00,202.68
10/29/2020 16:00:00,204.72
10/30/2020 16:00:00,202.47
11/2/2020 16:00:00,202.33
11/3/2020 16:00:00,206.43
11/4/2020 16:00:00,216.39
11/5/2020 16:00:00,223.29
11/6/2020 16:00:00,223.72
11/9/2020 16:00:00,218.39
11/10/2020 16:00:00,211.01
11/11/2020 16:00:00,216.55
11/12/2020 16:00:00,215.44
11/13/2020 16:00:00,216.51
11/16/2020 16:00:00,217.23
11/17/2020 16:00:00,214.46
11/18/2020 16:00:00,211.08
11/19/2020 16:00:00,212.42
11/20/2020 16:00:00,210.39
11/23/2020 16:00:00,210.11
11/24/2020 16:00:00,213.86
11/25/2020 16:00:00,213.87
11/27/2020 13:00:00,215.23
11/30/2020 16:00:00,214.07
12/1/2020 16:00:00,216.21
12/2/2020 16:00:00,215.37
12/3/2020 16:00:00,214.24
12/4/2020 16:00:00,214.36
12/7/2020 16:00:00,214.29
12/8/2020 16:00:00,216.01
12/9/2020 16:00:00,211.8
12/10/2020 16:00:00,210.52
12/11/2020 16:00:00,213.26
12/14/2020 16:00:00,214.2
12/15/2020 16:00:00,214.13
12/16/2020 16:00:00,219.28
12/17/2020 16:00:00,219.42
12/18/2020 16:00:00,218.59
12/21/2020 16:00:00,222.59
12/22/2020 16:00:00,223.94
12/23/2020 16:00:00,221.02
12/24/2020 13:00:00,222.75
12/28/2020 16:00:00,224.96
12/29/2020 16:00:00,224.15
12/30/2020 16:00:00,221.68
12/31/2020 16:00:00,222.42
1/4/2021 16:00:00,217.69
1/5/2021 16:00:00,217.9
1/6/2021 16:00:00,212.25
1/7/2021 16:00:00,218.29
1/8/2021 16:00:00,219.62
1/11/2021 16:00:00,217.49
1/12/2021 16:00:00,214.93
1/13/2021 16:00:00,216.34
1/14/2021 16:00:00,213.02
1/15/2021 16:00:00,212.65
1/19/2021 16:00:00,216.44
1/20/2021 16:00:00,224.34
1/21/2021 16:00:00,224.97
1/22/2021 16:00:00,225.95
1/25/2021 16:00:00,229.53
1/26/2021 16:00:00,232.33
1/27/2021 16:00:00,232.9
1/28/2021 16:00:00,238.93
1/29/2021 16:00:00,231.96
2/1/2021 16:00:00,239.65
2/2/2021 16:00:00,239.51
2/3/2021 16:00:00,243
2/4/2021 16:00:00,242.01
2/5/2021 16:00:00,242.2
2/8/2021 16:00:00,242.47
2/9/2021 16:00:00,243.77
2/10/2021 16:00:00,242.82
2/11/2021 16:00:00,244.49
2/12/2021 16:00:00,244.99
2/16/2021 16:00:00,243.7
2/17/2021 16:00:00,244.2
2/18/2021 16:00:00,243.79
2/19/2021 16:00:00,240.97
2/22/2021 16:00:00,234.51
2/23/2021 16:00:00,233.27
2/24/2021 16:00:00,234.55
2/25/2021 16:00:00,228.99
2/26/2021 16:00:00,232.38
3/1/2021 16:00:00,236.94
3/2/2021 16:00:00,233.87
3/3/2021 16:00:00,227.56
3/4/2021 16:00:00,226.73
3/5/2021 16:00:00,231.6
3/8/2021 16:00:00,227.39
3/9/2021 16:00:00,233.78
3/10/2021 16:00:00,232.42
3/11/2021 16:00:00,237.13
3/12/2021 16:00:00,235.75
3/15/2021 16:00:00,234.81
3/16/2021 16:00:00,237.71
3/17/2021 16:00:00,237.04
3/18/2021 16:00:00,230.72
3/19/2021 16:00:00,230.35
3/22/2021 16:00:00,235.99
3/23/2021 16:00:00,237.58
3/24/2021 16:00:00,235.46
3/25/2021 16:00:00,232.34
3/26/2021 16:00:00,236.48
3/29/2021 16:00:00,235.24
3/30/2021 16:00:00,231.85
3/31/2021 16:00:00,235.77
4/1/2021 16:00:00,242.35
4/5/2021 16:00:00,249.07
4/6/2021 16:00:00,247.86
4/7/2021 16:00:00,249.9
4/8/2021 16:00:00,253.25
4/9/2021 16:00:00,255.85
4/12/2021 16:00:00,255.91
4/13/2021 16:00:00,258.49
4/14/2021 16:00:00,255.59
4/15/2021 16:00:00,259.5
4/16/2021 16:00:00,260.74
4/19/2021 16:00:00,258.74
4/20/2021 16:00:00,258.26
4/21/2021 16:00:00,260.58
4/22/2021 16:00:00,257.17
4/23/2021 16:00:00,261.15
4/26/2021 16:00:00,261.55
4/27/2021 16:00:00,261.97
4/28/2021 16:00:00,254.56
4/29/2021 16:00:00,252.51
4/30/2021 16:00:00,252.18
5/3/2021 16:00:00,251.86
5/4/2021 16:00:00,247.79
5/5/2021 16:00:00,246.47
5/6/2021 16:00:00,249.73
5/7/2021 16:00:00,252.46
5/10/2021 16:00:00,247.18
5/11/2021 16:00:00,246.23
5/12/2021 16:00:00,239
5/13/2021 16:00:00,243.03
5/14/2021 16:00:00,248.15
5/17/2021 16:00:00,245.18
5/18/2021 16:00:00,243.08
5/19/2021 16:00:00,243.12
5/20/2021 16:00:00,246.48
5/21/2021 16:00:00,245.17
5/24/2021 16:00:00,250.78
5/25/2021 16:00:00,251.72
5/26/2021 16:00:00,251.49
5/27/2021 16:00:00,249.31
5/28/2021 16:00:00,249.68
6/1/2021 16:00:00,247.4
6/2/2021 16:00:00,247.3
6/3/2021 16:00:00,245.71
6/4/2021 16:00:00,250.79
6/7/2021 16:00:00,253.81
6/8/2021 16:00:00,252.57
6/9/2021 16:00:00,253.59
6/10/2021 16:00:00,257.24
6/11/2021 16:00:00,257.89
6/14/2021 16:00:00,259.89
